,state_names,total_treatment_mbd_alb,total_target_alb,total_target_mbd,lf_alb_total_procured,sth_mbd_total_procured,schisto_pzq_total_treatment,schisto_pzq_total_procured,lf_ivm_total_treatment,lf_ivm_total_procured,oncho_ivm_total_treatment,oncho_ivm_total_procured,state,population,lf_yld,oncho_yld,schisto_yld,WHO_region,Country,ISO2,Country_ID,ADMIN1_NAME,ADMIN1_ID,IU_Name,District_ID,IU_ID,Endemicity,MDA_start_APOC,LF_MDA_duration,start_year,end_year,Period,PopReq,PopTreat,Cov,MDA,EffMDA,MDA_n,EffMDA_n,MDA_left,Mapping_gap,Composite_IU_ID,alb_ratio,mbd_ratio,pzq_ratio,oncho_ivm_ratio,lf_ivm_ratio
143,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Magumeri,1746,36497,Endemic,,,2017,2017,Annual,0,0,0.0,0,0,0,0,5,0,ANGA0378236497,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
144,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Bayo,1730,36481,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378236481,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
145,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Biu,1731,36482,Endemic,,,2017,2017,Annual,0,0,0.0,0,0,0,0,5,0,ANGA0378236482,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
146,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Chibok,1732,36483,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378236483,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
147,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Dikwa,1734,36485,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378236485,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
148,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Gubio,1735,36486,Endemic,,,2017,2017,Annual,0,0,0.0,0,0,0,0,5,0,ANGA0378236486,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
149,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Guzamala,1736,36487,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378236487,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
150,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Bama,1729,36480,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378236480,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
151,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Mobbar,1749,36500,Endemic,,,2017,2017,Annual,0,0,0.0,0,0,0,0,5,0,ANGA0378236500,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
152,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Marte,1748,36499,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378236499,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
153,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Monguno,1750,36501,Endemic,,,2017,2017,Annual,0,0,0.0,0,0,0,0,5,0,ANGA0378236501,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
154,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Ngala,1751,36502,Endemic,,,2017,2017,Annual,0,0,0.0,0,0,0,0,5,0,ANGA0378236502,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
155,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Nganzai,1752,36503,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378236503,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
156,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Gwoza,1737,36488,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378236488,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
157,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Kala/Balge,1741,36492,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378236492,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
158,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Konduga,1742,36493,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378236493,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
159,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Maiduguri,1747,36498,Endemic,,,2017,2017,Annual,0,0,0.0,0,0,0,0,5,0,ANGA0378236498,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
160,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Hawul,1738,36489,Endemic,,,2017,2017,Annual,0,0,0.0,0,0,0,0,5,0,ANGA0378236489,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
161,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Jere,1739,36490,Endemic,,,2017,2017,Annual,0,0,0.0,0,0,0,0,5,0,ANGA0378236490,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
162,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Kaga,1740,36491,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378236491,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
163,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Kukawa,1743,36494,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378236494,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
164,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Kwaya/Kusar,1744,36495,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378236495,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
165,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Abadan,1727,36478,Endemic,,,2017,2017,Annual,0,0,0.0,0,0,0,0,5,0,ANGA0378236478,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
166,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Askira/Uba,1728,36479,Endemic,,,2017,2017,Annual,0,0,0.0,0,0,0,0,5,0,ANGA0378236479,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
167,Borno,361084,361084,0,1444337,0,681763.2,664057.5,1444337,4044143.6000000006,1240573.1488901526,2545441.8060080525,Borno,5860183,23183.813559257862,54167.01320687435,60707.22994120974,AFRO,Nigeria,NG,34,Borno,461,Shani,1753,36504,Endemic,,,2017,2017,Annual,0,0,0.0,0,0,0,0,5,0,ANGA0378236504,4.00000276943869,0.0,0.9740295457425687,2.0518272608795924,2.8000000000000003
168,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Warri South West,1796,36547,Endemic,,,2017,2017,Annual,122477,98310,80.26813198,1,1,1,1,4,0,ANGA0378436547,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
169,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Aniocha North,1772,36523,Endemic,2014.0,3.0,2017,2017,Annual,109912,98649,89.75271126,1,1,1,1,3,0,ANGA0378436523,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
170,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Aniocha South,1773,36524,Endemic,2014.0,3.0,2017,2017,Annual,147588,123216,83.48646231,1,1,1,1,3,0,ANGA0378436524,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
171,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Bomadi,1774,36525,Endemic,,,2017,2017,Annual,90948,65585,72.11263579,1,1,1,1,4,0,ANGA0378436525,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
172,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Burutu,1775,36526,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378436526,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
173,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Ndokwa East,1782,36533,Endemic,2014.0,3.0,2017,2017,Annual,108295,88440,81.66582021,1,1,1,1,1,0,ANGA0378436533,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
174,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Ethiope West,1777,36528,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378436528,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
175,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Ethiope East,1776,36527,Endemic,,,2017,2017,Annual,210766,165061,78.31481358,1,1,1,1,4,0,ANGA0378436527,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
176,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Ika North East,1778,36529,Endemic,2014.0,3.0,2017,2017,Annual,192779,163188,84.65029905,1,1,1,1,3,0,ANGA0378436529,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
177,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Ika South,1779,36530,Endemic,2014.0,3.0,2017,2017,Annual,170669,139665,81.83384212,1,1,1,1,3,0,ANGA0378436530,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
178,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Isoko North,1780,36531,Endemic,,,2017,2017,Annual,151315,105216,69.53441496,1,1,1,1,4,0,ANGA0378436531,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
179,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Isoko South,1781,36532,Endemic,,,2017,2017,Annual,239023,163150,68.25702966,1,1,1,1,4,0,ANGA0378436532,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
180,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Ndokwa West,1783,36534,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378436534,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
181,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Udu,1789,36540,Endemic,,,2017,2017,Annual,150482,123531,82.09021677,1,1,1,1,4,0,ANGA0378436540,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
182,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Okpe,1784,36535,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378436535,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
183,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Oshimili North,1785,36536,Endemic,2014.0,3.0,2017,2017,Annual,121044,97980,80.94577179,1,1,1,1,3,0,ANGA0378436536,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
184,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Oshimili South,1786,36537,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378436537,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
185,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Ughelli North,1790,36541,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378436541,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
186,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Ughelli South,1791,36542,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378436542,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
187,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Warri North,1794,36545,Endemic,,,2017,2017,Annual,144119,115310,80.01026929,1,1,1,1,4,0,ANGA0378436545,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
188,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Patani,1787,36538,Endemic,,,2017,2017,Annual,71069,51530,72.50700024,1,1,1,1,4,0,ANGA0378436538,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
189,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Sapele,1788,36539,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378436539,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
190,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Ukwuani,1792,36543,Endemic,2014.0,3.0,2017,2017,Annual,126369,110755,87.64412158,1,1,1,1,3,0,ANGA0378436543,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
191,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Uvwie,1793,36544,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378436544,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
192,Delta,1102375,0,3822032,2537224,1859506,352589.22000000003,187620.0,2537224,7104227.200000001,1859071.2920793747,3390520.0,Delta,5663362,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Warri South,1795,36546,Endemic,,,2017,2017,Annual,318488,266785,83.76610736,1,1,1,1,4,0,ANGA0378436546,0.0,0.4865228757896323,0.5321206360194449,1.82377083355835,2.8000000000000003
193,Ebonyi,584623,0,1237777,1804517,617623,459699.4600000001,482802.5,852442,3120776.7431714996,1059525.8815218748,1479018.7999999998,Ebonyi,2880383,11395.252068281117,26624.03955676066,29838.67109606501,AFRO,Nigeria,NG,34,Ebonyi,464,Afikpo North,1798,36549,Endemic,2014.0,3.0,2017,2017,Annual,164389,164343,99.97201759,1,1,1,1,2,0,ANGA0378536549,0.0,0.4989776025891578,1.0502568351940198,1.3959251263174208,3.660984258367724
194,Ebonyi,584623,0,1237777,1804517,617623,459699.4600000001,482802.5,852442,3120776.7431714996,1059525.8815218748,1479018.7999999998,Ebonyi,2880383,11395.252068281117,26624.03955676066,29838.67109606501,AFRO,Nigeria,NG,34,Ebonyi,464,Abakaliki,1797,36548,Endemic,2014.0,1.0,2017,2017,Annual,159259,158743,99.67599947,1,1,1,1,3,0,ANGA0378536548,0.0,0.4989776025891578,1.0502568351940198,1.3959251263174208,3.660984258367724
195,Ebonyi,584623,0,1237777,1804517,617623,459699.4600000001,482802.5,852442,3120776.7431714996,1059525.8815218748,1479018.7999999998,Ebonyi,2880383,11395.252068281117,26624.03955676066,29838.67109606501,AFRO,Nigeria,NG,34,Ebonyi,464,Afikpo South,1799,36550,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378536550,0.0,0.4989776025891578,1.0502568351940198,1.3959251263174208,3.660984258367724
196,Ebonyi,584623,0,1237777,1804517,617623,459699.4600000001,482802.5,852442,3120776.7431714996,1059525.8815218748,1479018.7999999998,Ebonyi,2880383,11395.252068281117,26624.03955676066,29838.67109606501,AFRO,Nigeria,NG,34,Ebonyi,464,Ezza North,1801,36552,Endemic,2014.0,3.0,2017,2017,Annual,152852,152318,99.65064245,1,1,1,1,2,0,ANGA0378536552,0.0,0.4989776025891578,1.0502568351940198,1.3959251263174208,3.660984258367724
197,Ebonyi,584623,0,1237777,1804517,617623,459699.4600000001,482802.5,852442,3120776.7431714996,1059525.8815218748,1479018.7999999998,Ebonyi,2880383,11395.252068281117,26624.03955676066,29838.67109606501,AFRO,Nigeria,NG,34,Ebonyi,464,Ebonyi,1800,36551,Endemic,2015.0,2.0,2017,2017,Annual,133137,132819,99.76114829,1,1,1,1,2,0,ANGA0378536551,0.0,0.4989776025891578,1.0502568351940198,1.3959251263174208,3.660984258367724
198,Ebonyi,584623,0,1237777,1804517,617623,459699.4600000001,482802.5,852442,3120776.7431714996,1059525.8815218748,1479018.7999999998,Ebonyi,2880383,11395.252068281117,26624.03955676066,29838.67109606501,AFRO,Nigeria,NG,34,Ebonyi,464,Ezza South,1802,36553,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378536553,0.0,0.4989776025891578,1.0502568351940198,1.3959251263174208,3.660984258367724
199,Ebonyi,584623,0,1237777,1804517,617623,459699.4600000001,482802.5,852442,3120776.7431714996,1059525.8815218748,1479018.7999999998,Ebonyi,2880383,11395.252068281117,26624.03955676066,29838.67109606501,AFRO,Nigeria,NG,34,Ebonyi,464,Ikwo,1803,36554,Endemic,2014.0,3.0,2017,2017,Annual,225263,200163,88.85746883,1,1,1,1,2,0,ANGA0378536554,0.0,0.4989776025891578,1.0502568351940198,1.3959251263174208,3.660984258367724
200,Ebonyi,584623,0,1237777,1804517,617623,459699.4600000001,482802.5,852442,3120776.7431714996,1059525.8815218748,1479018.7999999998,Ebonyi,2880383,11395.252068281117,26624.03955676066,29838.67109606501,AFRO,Nigeria,NG,34,Ebonyi,464,Ishielu,1804,36555,Endemic,2014.0,3.0,2017,2017,Annual,158551,141107,88.99786189,1,1,1,1,2,0,ANGA0378536555,0.0,0.4989776025891578,1.0502568351940198,1.3959251263174208,3.660984258367724
201,Ebonyi,584623,0,1237777,1804517,617623,459699.4600000001,482802.5,852442,3120776.7431714996,1059525.8815218748,1479018.7999999998,Ebonyi,2880383,11395.252068281117,26624.03955676066,29838.67109606501,AFRO,Nigeria,NG,34,Ebonyi,464,Ivo,1805,36556,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378536556,0.0,0.4989776025891578,1.0502568351940198,1.3959251263174208,3.660984258367724
202,Ebonyi,584623,0,1237777,1804517,617623,459699.4600000001,482802.5,852442,3120776.7431714996,1059525.8815218748,1479018.7999999998,Ebonyi,2880383,11395.252068281117,26624.03955676066,29838.67109606501,AFRO,Nigeria,NG,34,Ebonyi,464,Izzi,1806,36557,Endemic,2014.0,3.0,2017,2017,Annual,245698,244716,99.60032235,1,1,1,1,2,0,ANGA0378536557,0.0,0.4989776025891578,1.0502568351940198,1.3959251263174208,3.660984258367724
203,Ebonyi,584623,0,1237777,1804517,617623,459699.4600000001,482802.5,852442,3120776.7431714996,1059525.8815218748,1479018.7999999998,Ebonyi,2880383,11395.252068281117,26624.03955676066,29838.67109606501,AFRO,Nigeria,NG,34,Ebonyi,464,Ohaozara,1807,36558,Endemic,2014.0,3.0,2017,2017,Annual,156008,155718,99.81411209999999,1,1,1,1,2,0,ANGA0378536558,0.0,0.4989776025891578,1.0502568351940198,1.3959251263174208,3.660984258367724
